Points with non-zero HEIDI values:
Point 0 -> Point 0, HEIDI Value: 3.0000
Point 29 -> Point 18, HEIDI Value: 1.0000
Point 29 -> Point 27, HEIDI Value: 1.0000
Point 29 -> Point 52, HEIDI Value: 1.0000
Point 29 -> Point 54, HEIDI Value: 1.0000
Point 29 -> Point 60, HEIDI Value: 1.0000
Point 29 -> Point 67, HEIDI Value: 1.0000
Point 29 -> Point 72, HEIDI Value: 1.0000
Point 29 -> Point 100, HEIDI Value: 1.0000
Point 29 -> Point 114, HEIDI Value: 1.0000
Point 29 -> Point 116, HEIDI Value: 1.0000
Point 29 -> Point 119, HEIDI Value: 1.0000
Point 29 -> Point 156, HEIDI Value: 1.0000
Point 29 -> Point 171, HEIDI Value: 1.0000
Point 29 -> Point 172, HEIDI Value: 1.0000
Point 29 -> Point 173, HEIDI Value: 1.0000
Point 29 -> Point 182, HEIDI Value: 1.0000
Point 29 -> Point 186, HEIDI Value: 1.0000
Point 29 -> Point 192, HEIDI Value: 1.0000
Point 29 -> Point 230, HEIDI Value: 1.0000
Point 29 -> Point 241, HEIDI Value: 1.0000
Point 29 -> Point 248, HEIDI Value: 1.0000
Point 29 -> Point 266, HEIDI Value: 1.0000
Point 29 -> Point 279, HEIDI Value: 1.0000
Point 30 -> Point 3, HEIDI Value: 1.0000
Point 30 -> Point 8, HEIDI Value: 1.0000
Point 30 -> Point 88, HEIDI Value: 1.0000
Point 30 -> Point 107, HEIDI Value: 1.0000
Point 30 -> Point 120, HEIDI Value: 1.0000
Point 30 -> Point 124, HEIDI Value: 1.0000
Point 30 -> Point 141, HEIDI Value: 1.0000
Point 30 -> Point 148, HEIDI Value: 1.0000
Point 30 -> Point 162, HEIDI Value: 1.0000
Point 30 -> Point 165, HEIDI Value: 1.0000
Point 30 -> Point 179, HEIDI Value: 1.0000
Point 30 -> Point 200, HEIDI Value: 1.0000
Point 30 -> Point 209, HEIDI Value: 1.0000
Point 30 -> Point 215, HEIDI Value: 1.0000
Point 30 -> Point 235, HEIDI Value: 1.0000
Point 30 -> Point 251, HEIDI Value: 1.0000
Point 30 -> Point 256, HEIDI Value: 1.0000
Point 30 -> Point 277, HEIDI Value: 1.0000
Point 31 -> Point 17, HEIDI Value: 1.0000
Point 31 -> Point 42, HEIDI Value: 1.0000
Point 31 -> Point 83, HEIDI Value: 1.0000
Point 31 -> Point 96, HEIDI Value: 1.0000
Point 31 -> Point 123, HEIDI Value: 1.0000
Point 31 -> Point 142, HEIDI Value: 1.0000
Point 31 -> Point 153, HEIDI Value: 1.0000
Point 31 -> Point 154, HEIDI Value: 1.0000
Point 31 -> Point 160, HEIDI Value: 1.0000
Point 31 -> Point 161, HEIDI Value: 1.0000
Point 31 -> Point 168, HEIDI Value: 1.0000
Point 31 -> Point 201, HEIDI Value: 1.0000
Point 31 -> Point 205, HEIDI Value: 1.0000
Point 31 -> Point 212, HEIDI Value: 1.0000
Point 31 -> Point 213, HEIDI Value: 1.0000
Point 31 -> Point 265, HEIDI Value: 1.0000
Point 31 -> Point 272, HEIDI Value: 1.0000
Point 31 -> Point 276, HEIDI Value: 1.0000
Point 31 -> Point 282, HEIDI Value: 1.0000
Point 31 -> Point 291, HEIDI Value: 1.0000
Point 32 -> Point 9, HEIDI Value: 1.0000
Point 32 -> Point 66, HEIDI Value: 1.0000
Point 32 -> Point 82, HEIDI Value: 1.0000
Point 32 -> Point 86, HEIDI Value: 1.0000
Point 32 -> Point 164, HEIDI Value: 1.0000
Point 32 -> Point 202, HEIDI Value: 1.0000
Point 32 -> Point 211, HEIDI Value: 1.0000
Point 32 -> Point 220, HEIDI Value: 1.0000
Point 32 -> Point 221, HEIDI Value: 1.0000
Point 32 -> Point 236, HEIDI Value: 1.0000
Point 32 -> Point 259, HEIDI Value: 1.0000
Point 32 -> Point 268, HEIDI Value: 1.0000
Point 32 -> Point 271, HEIDI Value: 1.0000
Point 32 -> Point 276, HEIDI Value: 1.0000
Point 33 -> Point 16, HEIDI Value: 1.0000
Point 33 -> Point 58, HEIDI Value: 1.0000
Point 33 -> Point 59, HEIDI Value: 1.0000
Point 33 -> Point 66, HEIDI Value: 1.0000
Point 33 -> Point 79, HEIDI Value: 1.0000
Point 33 -> Point 88, HEIDI Value: 1.0000
Point 33 -> Point 120, HEIDI Value: 1.0000
Point 33 -> Point 129, HEIDI Value: 1.0000
Point 33 -> Point 153, HEIDI Value: 1.0000
Point 33 -> Point 164, HEIDI Value: 1.0000
Point 33 -> Point 215, HEIDI Value: 1.0000
Point 33 -> Point 217, HEIDI Value: 1.0000
Point 33 -> Point 218, HEIDI Value: 1.0000
Point 33 -> Point 224, HEIDI Value: 1.0000
Point 33 -> Point 261, HEIDI Value: 1.0000
Point 33 -> Point 272, HEIDI Value: 1.0000
Point 33 -> Point 274, HEIDI Value: 1.0000
Point 33 -> Point 277, HEIDI Value: 1.0000
Point 34 -> Point 5, HEIDI Value: 1.0000
Point 34 -> Point 19, HEIDI Value: 1.0000
Point 34 -> Point 24, HEIDI Value: 1.0000
Point 34 -> Point 47, HEIDI Value: 1.0000
Point 34 -> Point 56, HEIDI Value: 1.0000
Point 34 -> Point 60, HEIDI Value: 1.0000
Point 34 -> Point 64, HEIDI Value: 1.0000
Point 34 -> Point 78, HEIDI Value: 1.0000
Point 34 -> Point 103, HEIDI Value: 1.0000
Point 34 -> Point 158, HEIDI Value: 1.0000
Point 34 -> Point 160, HEIDI Value: 1.0000
Point 34 -> Point 199, HEIDI Value: 1.0000
Point 34 -> Point 203, HEIDI Value: 1.0000
Point 34 -> Point 205, HEIDI Value: 1.0000
Point 34 -> Point 222, HEIDI Value: 1.0000
Point 34 -> Point 229, HEIDI Value: 1.0000
Point 34 -> Point 239, HEIDI Value: 1.0000
Point 34 -> Point 246, HEIDI Value: 1.0000
Point 34 -> Point 247, HEIDI Value: 1.0000
Point 34 -> Point 258, HEIDI Value: 1.0000
Point 34 -> Point 269, HEIDI Value: 1.0000
Point 34 -> Point 271, HEIDI Value: 1.0000
Point 34 -> Point 276, HEIDI Value: 1.0000
Point 35 -> Point 7, HEIDI Value: 1.0000
Point 35 -> Point 26, HEIDI Value: 1.0000
Point 35 -> Point 50, HEIDI Value: 1.0000
Point 35 -> Point 55, HEIDI Value: 1.0000
Point 35 -> Point 65, HEIDI Value: 1.0000
Point 35 -> Point 71, HEIDI Value: 1.0000
Point 35 -> Point 83, HEIDI Value: 1.0000
Point 35 -> Point 85, HEIDI Value: 1.0000
Point 35 -> Point 102, HEIDI Value: 1.0000
Point 35 -> Point 115, HEIDI Value: 1.0000
Point 35 -> Point 131, HEIDI Value: 1.0000
Point 35 -> Point 134, HEIDI Value: 1.0000
Point 35 -> Point 137, HEIDI Value: 1.0000
Point 35 -> Point 143, HEIDI Value: 1.0000
Point 35 -> Point 151, HEIDI Value: 1.0000
Point 35 -> Point 187, HEIDI Value: 1.0000
Point 35 -> Point 242, HEIDI Value: 1.0000
Point 35 -> Point 250, HEIDI Value: 1.0000
Point 35 -> Point 292, HEIDI Value: 1.0000
Point 36 -> Point 8, HEIDI Value: 1.0000
Point 36 -> Point 12, HEIDI Value: 1.0000
Point 36 -> Point 41, HEIDI Value: 1.0000
Point 36 -> Point 47, HEIDI Value: 1.0000
Point 36 -> Point 89, HEIDI Value: 1.0000
Point 36 -> Point 123, HEIDI Value: 1.0000
Point 36 -> Point 179, HEIDI Value: 1.0000
Point 36 -> Point 181, HEIDI Value: 1.0000
Point 36 -> Point 207, HEIDI Value: 1.0000
Point 36 -> Point 223, HEIDI Value: 1.0000
Point 36 -> Point 244, HEIDI Value: 1.0000
Point 36 -> Point 245, HEIDI Value: 1.0000
Point 37 -> Point 11, HEIDI Value: 1.0000
Point 37 -> Point 45, HEIDI Value: 1.0000
Point 37 -> Point 57, HEIDI Value: 1.0000
Point 37 -> Point 61, HEIDI Value: 1.0000
Point 37 -> Point 68, HEIDI Value: 1.0000
Point 37 -> Point 77, HEIDI Value: 1.0000
Point 37 -> Point 111, HEIDI Value: 1.0000
Point 37 -> Point 112, HEIDI Value: 1.0000
Point 37 -> Point 113, HEIDI Value: 1.0000
Point 37 -> Point 120, HEIDI Value: 1.0000
Point 37 -> Point 129, HEIDI Value: 1.0000
Point 37 -> Point 134, HEIDI Value: 1.0000
Point 37 -> Point 167, HEIDI Value: 1.0000
Point 37 -> Point 170, HEIDI Value: 1.0000
Point 37 -> Point 172, HEIDI Value: 1.0000
Point 37 -> Point 176, HEIDI Value: 1.0000
Point 37 -> Point 186, HEIDI Value: 1.0000
Point 37 -> Point 269, HEIDI Value: 1.0000
Point 37 -> Point 289, HEIDI Value: 1.0000
Point 37 -> Point 290, HEIDI Value: 1.0000
Point 37 -> Point 298, HEIDI Value: 1.0000
Point 38 -> Point 65, HEIDI Value: 1.0000
Point 38 -> Point 94, HEIDI Value: 1.0000
Point 38 -> Point 114, HEIDI Value: 1.0000
Point 38 -> Point 118, HEIDI Value: 1.0000
Point 38 -> Point 151, HEIDI Value: 1.0000
Point 38 -> Point 173, HEIDI Value: 1.0000
Point 38 -> Point 180, HEIDI Value: 1.0000
Point 38 -> Point 189, HEIDI Value: 1.0000
Point 38 -> Point 202, HEIDI Value: 1.0000
Point 38 -> Point 234, HEIDI Value: 1.0000
Point 38 -> Point 236, HEIDI Value: 1.0000
Point 38 -> Point 256, HEIDI Value: 1.0000
Point 38 -> Point 270, HEIDI Value: 1.0000
Point 38 -> Point 279, HEIDI Value: 1.0000
Point 38 -> Point 297, HEIDI Value: 1.0000
Point 39 -> Point 44, HEIDI Value: 1.0000
Point 39 -> Point 78, HEIDI Value: 1.0000
Point 39 -> Point 84, HEIDI Value: 1.0000
Point 39 -> Point 99, HEIDI Value: 1.0000
Point 39 -> Point 149, HEIDI Value: 1.0000
Point 39 -> Point 153, HEIDI Value: 1.0000
Point 39 -> Point 190, HEIDI Value: 1.0000
Point 39 -> Point 212, HEIDI Value: 1.0000
Point 39 -> Point 222, HEIDI Value: 1.0000
Point 39 -> Point 228, HEIDI Value: 1.0000
Point 39 -> Point 229, HEIDI Value: 1.0000
Point 39 -> Point 257, HEIDI Value: 1.0000
Point 39 -> Point 275, HEIDI Value: 1.0000
Point 40 -> Point 77, HEIDI Value: 1.0000
Point 40 -> Point 91, HEIDI Value: 1.0000
Point 40 -> Point 110, HEIDI Value: 1.0000
Point 40 -> Point 112, HEIDI Value: 1.0000
Point 40 -> Point 115, HEIDI Value: 1.0000
Point 40 -> Point 170, HEIDI Value: 1.0000
Point 40 -> Point 188, HEIDI Value: 1.0000
Point 40 -> Point 201, HEIDI Value: 1.0000
Point 40 -> Point 254, HEIDI Value: 1.0000
Point 40 -> Point 264, HEIDI Value: 1.0000
Point 40 -> Point 289, HEIDI Value: 1.0000
Point 40 -> Point 290, HEIDI Value: 1.0000
Point 40 -> Point 292, HEIDI Value: 1.0000
Point 40 -> Point 296, HEIDI Value: 1.0000
Point 41 -> Point 8, HEIDI Value: 1.0000
Point 41 -> Point 12, HEIDI Value: 1.0000
Point 41 -> Point 36, HEIDI Value: 1.0000
Point 41 -> Point 39, HEIDI Value: 1.0000
Point 41 -> Point 47, HEIDI Value: 1.0000
Point 41 -> Point 53, HEIDI Value: 1.0000
Point 41 -> Point 76, HEIDI Value: 1.0000
Point 41 -> Point 84, HEIDI Value: 1.0000
Point 41 -> Point 87, HEIDI Value: 1.0000
Point 41 -> Point 92, HEIDI Value: 1.0000
Point 41 -> Point 101, HEIDI Value: 1.0000
Point 41 -> Point 147, HEIDI Value: 1.0000
Point 41 -> Point 149, HEIDI Value: 1.0000
Point 41 -> Point 190, HEIDI Value: 1.0000
Point 41 -> Point 200, HEIDI Value: 1.0000
Point 41 -> Point 204, HEIDI Value: 1.0000
Point 41 -> Point 213, HEIDI Value: 1.0000
Point 41 -> Point 227, HEIDI Value: 1.0000
Point 41 -> Point 241, HEIDI Value: 1.0000
Point 41 -> Point 244, HEIDI Value: 1.0000
Point 41 -> Point 249, HEIDI Value: 1.0000
Point 41 -> Point 257, HEIDI Value: 1.0000
Point 41 -> Point 296, HEIDI Value: 1.0000
Point 42 -> Point 1, HEIDI Value: 1.0000
Point 42 -> Point 31, HEIDI Value: 1.0000
Point 42 -> Point 67, HEIDI Value: 1.0000
Point 42 -> Point 81, HEIDI Value: 1.0000
Point 42 -> Point 83, HEIDI Value: 1.0000
Point 42 -> Point 98, HEIDI Value: 1.0000
Point 42 -> Point 123, HEIDI Value: 1.0000
Point 42 -> Point 129, HEIDI Value: 1.0000
Point 42 -> Point 132, HEIDI Value: 1.0000
Point 42 -> Point 133, HEIDI Value: 1.0000
Point 42 -> Point 155, HEIDI Value: 1.0000
Point 42 -> Point 165, HEIDI Value: 1.0000
Point 42 -> Point 175, HEIDI Value: 1.0000
Point 42 -> Point 185, HEIDI Value: 1.0000
Point 42 -> Point 201, HEIDI Value: 1.0000
Point 42 -> Point 206, HEIDI Value: 1.0000
Point 42 -> Point 217, HEIDI Value: 1.0000
Point 42 -> Point 221, HEIDI Value: 1.0000
Point 42 -> Point 268, HEIDI Value: 1.0000
Point 42 -> Point 272, HEIDI Value: 1.0000
Point 42 -> Point 285, HEIDI Value: 1.0000
Point 43 -> Point 11, HEIDI Value: 1.0000
Point 43 -> Point 20, HEIDI Value: 1.0000
Point 43 -> Point 53, HEIDI Value: 1.0000
Point 43 -> Point 73, HEIDI Value: 1.0000
Point 43 -> Point 76, HEIDI Value: 1.0000
Point 43 -> Point 92, HEIDI Value: 1.0000
Point 43 -> Point 99, HEIDI Value: 1.0000
Point 43 -> Point 101, HEIDI Value: 1.0000
Point 43 -> Point 213, HEIDI Value: 1.0000
Point 43 -> Point 215, HEIDI Value: 1.0000
Point 43 -> Point 258, HEIDI Value: 1.0000
Point 43 -> Point 272, HEIDI Value: 1.0000
Point 43 -> Point 273, HEIDI Value: 1.0000
Point 43 -> Point 295, HEIDI Value: 1.0000
Point 44 -> Point 16, HEIDI Value: 1.0000
Point 44 -> Point 20, HEIDI Value: 1.0000
Point 44 -> Point 39, HEIDI Value: 1.0000
Point 44 -> Point 41, HEIDI Value: 1.0000
Point 44 -> Point 46, HEIDI Value: 1.0000
Point 44 -> Point 72, HEIDI Value: 1.0000
Point 44 -> Point 92, HEIDI Value: 1.0000
Point 44 -> Point 141, HEIDI Value: 1.0000
Point 44 -> Point 190, HEIDI Value: 1.0000
Point 44 -> Point 206, HEIDI Value: 1.0000
Point 44 -> Point 232, HEIDI Value: 1.0000
Point 45 -> Point 14, HEIDI Value: 1.0000
Point 45 -> Point 37, HEIDI Value: 1.0000
Point 45 -> Point 58, HEIDI Value: 1.0000
Point 45 -> Point 63, HEIDI Value: 1.0000
Point 45 -> Point 88, HEIDI Value: 1.0000
Point 45 -> Point 157, HEIDI Value: 1.0000
Point 45 -> Point 159, HEIDI Value: 1.0000
Point 45 -> Point 169, HEIDI Value: 1.0000
Point 45 -> Point 190, HEIDI Value: 1.0000
Point 45 -> Point 215, HEIDI Value: 1.0000
Point 45 -> Point 237, HEIDI Value: 1.0000
Point 45 -> Point 251, HEIDI Value: 1.0000
Point 45 -> Point 264, HEIDI Value: 1.0000
Point 45 -> Point 272, HEIDI Value: 1.0000
Point 45 -> Point 277, HEIDI Value: 1.0000
Point 45 -> Point 289, HEIDI Value: 1.0000
Point 46 -> Point 44, HEIDI Value: 1.0000
Point 46 -> Point 47, HEIDI Value: 1.0000
Point 46 -> Point 49, HEIDI Value: 1.0000
Point 46 -> Point 76, HEIDI Value: 1.0000
Point 46 -> Point 77, HEIDI Value: 1.0000
Point 46 -> Point 105, HEIDI Value: 1.0000
Point 46 -> Point 109, HEIDI Value: 1.0000
Point 46 -> Point 141, HEIDI Value: 1.0000
Point 46 -> Point 155, HEIDI Value: 1.0000
Point 46 -> Point 166, HEIDI Value: 1.0000
Point 46 -> Point 175, HEIDI Value: 1.0000
Point 46 -> Point 182, HEIDI Value: 1.0000
Point 46 -> Point 184, HEIDI Value: 1.0000
Point 46 -> Point 199, HEIDI Value: 1.0000
Point 46 -> Point 206, HEIDI Value: 1.0000
Point 46 -> Point 222, HEIDI Value: 1.0000
Point 46 -> Point 268, HEIDI Value: 1.0000
Point 46 -> Point 269, HEIDI Value: 1.0000
Point 46 -> Point 279, HEIDI Value: 1.0000
Point 47 -> Point 5, HEIDI Value: 1.0000
Point 47 -> Point 8, HEIDI Value: 1.0000
Point 47 -> Point 41, HEIDI Value: 1.0000
Point 47 -> Point 46, HEIDI Value: 1.0000
Point 47 -> Point 52, HEIDI Value: 1.0000
Point 47 -> Point 93, HEIDI Value: 1.0000
Point 47 -> Point 100, HEIDI Value: 1.0000
Point 47 -> Point 105, HEIDI Value: 1.0000
Point 47 -> Point 109, HEIDI Value: 1.0000
Point 47 -> Point 144, HEIDI Value: 1.0000
Point 47 -> Point 156, HEIDI Value: 1.0000
Point 47 -> Point 184, HEIDI Value: 1.0000
Point 47 -> Point 192, HEIDI Value: 1.0000
Point 47 -> Point 199, HEIDI Value: 1.0000
Point 47 -> Point 204, HEIDI Value: 1.0000
Point 47 -> Point 218, HEIDI Value: 1.0000
Point 47 -> Point 241, HEIDI Value: 1.0000
Point 47 -> Point 247, HEIDI Value: 1.0000
Point 47 -> Point 249, HEIDI Value: 1.0000
Point 47 -> Point 258, HEIDI Value: 1.0000
Point 47 -> Point 261, HEIDI Value: 1.0000
Point 48 -> Point 24, HEIDI Value: 1.0000
Point 48 -> Point 58, HEIDI Value: 1.0000
Point 48 -> Point 63, HEIDI Value: 1.0000
Point 48 -> Point 71, HEIDI Value: 1.0000
Point 48 -> Point 73, HEIDI Value: 1.0000
Point 48 -> Point 83, HEIDI Value: 1.0000
Point 48 -> Point 91, HEIDI Value: 1.0000
Point 48 -> Point 115, HEIDI Value: 1.0000
Point 48 -> Point 126, HEIDI Value: 1.0000
Point 48 -> Point 131, HEIDI Value: 1.0000
Point 48 -> Point 185, HEIDI Value: 1.0000
Point 48 -> Point 214, HEIDI Value: 1.0000
Point 48 -> Point 226, HEIDI Value: 1.0000
Point 48 -> Point 233, HEIDI Value: 1.0000
Point 48 -> Point 255, HEIDI Value: 1.0000
Point 48 -> Point 289, HEIDI Value: 1.0000
Point 48 -> Point 292, HEIDI Value: 1.0000
Point 48 -> Point 297, HEIDI Value: 1.0000
Point 48 -> Point 298, HEIDI Value: 1.0000
Point 48 -> Point 299, HEIDI Value: 1.0000
Point 49 -> Point 4, HEIDI Value: 1.0000
Point 49 -> Point 5, HEIDI Value: 1.0000
Point 49 -> Point 10, HEIDI Value: 1.0000
Point 49 -> Point 18, HEIDI Value: 1.0000
Point 49 -> Point 20, HEIDI Value: 1.0000
Point 49 -> Point 27, HEIDI Value: 1.0000
Point 49 -> Point 29, HEIDI Value: 1.0000
Point 49 -> Point 46, HEIDI Value: 1.0000
Point 49 -> Point 47, HEIDI Value: 1.0000
Point 49 -> Point 51, HEIDI Value: 1.0000
Point 49 -> Point 52, HEIDI Value: 1.0000
Point 49 -> Point 56, HEIDI Value: 1.0000
Point 49 -> Point 60, HEIDI Value: 1.0000
Point 49 -> Point 79, HEIDI Value: 1.0000
Point 49 -> Point 105, HEIDI Value: 1.0000
Point 49 -> Point 109, HEIDI Value: 1.0000
Point 49 -> Point 117, HEIDI Value: 1.0000
Point 49 -> Point 152, HEIDI Value: 1.0000
Point 49 -> Point 184, HEIDI Value: 1.0000
Point 49 -> Point 245, HEIDI Value: 1.0000
Point 49 -> Point 247, HEIDI Value: 1.0000
Point 49 -> Point 258, HEIDI Value: 1.0000
Point 49 -> Point 261, HEIDI Value: 1.0000
Point 50 -> Point 3, HEIDI Value: 1.0000
Point 50 -> Point 9, HEIDI Value: 1.0000
Point 50 -> Point 35, HEIDI Value: 1.0000
Point 50 -> Point 55, HEIDI Value: 1.0000
Point 50 -> Point 85, HEIDI Value: 1.0000
Point 50 -> Point 89, HEIDI Value: 1.0000
Point 50 -> Point 90, HEIDI Value: 1.0000
Point 50 -> Point 92, HEIDI Value: 1.0000
Point 50 -> Point 103, HEIDI Value: 1.0000
Point 50 -> Point 108, HEIDI Value: 1.0000
Point 50 -> Point 121, HEIDI Value: 1.0000
Point 50 -> Point 134, HEIDI Value: 1.0000
Point 50 -> Point 137, HEIDI Value: 1.0000
Point 50 -> Point 140, HEIDI Value: 1.0000
Point 50 -> Point 171, HEIDI Value: 1.0000
Point 50 -> Point 180, HEIDI Value: 1.0000
Point 50 -> Point 187, HEIDI Value: 1.0000
Point 50 -> Point 197, HEIDI Value: 1.0000
Point 50 -> Point 234, HEIDI Value: 1.0000
Point 50 -> Point 242, HEIDI Value: 1.0000
Point 50 -> Point 265, HEIDI Value: 1.0000
Point 50 -> Point 276, HEIDI Value: 1.0000
Point 51 -> Point 18, HEIDI Value: 1.0000
Point 51 -> Point 20, HEIDI Value: 1.0000
Point 51 -> Point 49, HEIDI Value: 1.0000
Point 51 -> Point 62, HEIDI Value: 1.0000
Point 51 -> Point 75, HEIDI Value: 1.0000
Point 51 -> Point 79, HEIDI Value: 1.0000
Point 51 -> Point 88, HEIDI Value: 1.0000
Point 51 -> Point 124, HEIDI Value: 1.0000
Point 51 -> Point 141, HEIDI Value: 1.0000
Point 51 -> Point 192, HEIDI Value: 1.0000
Point 51 -> Point 210, HEIDI Value: 1.0000
Point 51 -> Point 223, HEIDI Value: 1.0000
Point 51 -> Point 235, HEIDI Value: 1.0000
Point 51 -> Point 252, HEIDI Value: 1.0000
Point 51 -> Point 254, HEIDI Value: 1.0000
Point 51 -> Point 266, HEIDI Value: 1.0000
Point 51 -> Point 286, HEIDI Value: 1.0000
Point 51 -> Point 288, HEIDI Value: 1.0000
Point 51 -> Point 294, HEIDI Value: 1.0000
Point 52 -> Point 15, HEIDI Value: 1.0000
Point 52 -> Point 18, HEIDI Value: 1.0000
Point 52 -> Point 27, HEIDI Value: 1.0000
Point 52 -> Point 29, HEIDI Value: 1.0000
Point 52 -> Point 46, HEIDI Value: 1.0000
Point 52 -> Point 47, HEIDI Value: 1.0000
Point 52 -> Point 49, HEIDI Value: 1.0000
Point 52 -> Point 54, HEIDI Value: 1.0000
Point 52 -> Point 109, HEIDI Value: 1.0000
Point 52 -> Point 116, HEIDI Value: 1.0000
Point 52 -> Point 152, HEIDI Value: 1.0000
Point 52 -> Point 184, HEIDI Value: 1.0000
Point 52 -> Point 199, HEIDI Value: 1.0000
Point 52 -> Point 222, HEIDI Value: 1.0000
Point 52 -> Point 239, HEIDI Value: 1.0000
Point 52 -> Point 266, HEIDI Value: 1.0000
Point 52 -> Point 293, HEIDI Value: 1.0000
Point 53 -> Point 2, HEIDI Value: 1.0000
Point 53 -> Point 15, HEIDI Value: 1.0000
Point 53 -> Point 28, HEIDI Value: 1.0000
Point 53 -> Point 41, HEIDI Value: 1.0000
Point 53 -> Point 43, HEIDI Value: 1.0000
Point 53 -> Point 76, HEIDI Value: 1.0000
Point 53 -> Point 77, HEIDI Value: 1.0000
Point 53 -> Point 78, HEIDI Value: 1.0000
Point 53 -> Point 84, HEIDI Value: 1.0000
Point 53 -> Point 87, HEIDI Value: 1.0000
Point 53 -> Point 99, HEIDI Value: 1.0000
Point 53 -> Point 105, HEIDI Value: 1.0000
Point 53 -> Point 147, HEIDI Value: 1.0000
Point 53 -> Point 152, HEIDI Value: 1.0000
Point 53 -> Point 157, HEIDI Value: 1.0000
Point 53 -> Point 196, HEIDI Value: 1.0000
Point 53 -> Point 208, HEIDI Value: 1.0000
Point 53 -> Point 213, HEIDI Value: 1.0000
Point 53 -> Point 227, HEIDI Value: 1.0000
Point 53 -> Point 253, HEIDI Value: 1.0000
Point 53 -> Point 277, HEIDI Value: 1.0000
Point 53 -> Point 286, HEIDI Value: 1.0000
Point 53 -> Point 288, HEIDI Value: 1.0000
Point 54 -> Point 10, HEIDI Value: 1.0000
Point 54 -> Point 16, HEIDI Value: 1.0000
Point 54 -> Point 18, HEIDI Value: 1.0000
Point 54 -> Point 19, HEIDI Value: 1.0000
Point 54 -> Point 29, HEIDI Value: 1.0000
Point 54 -> Point 52, HEIDI Value: 1.0000
Point 54 -> Point 59, HEIDI Value: 1.0000
Point 54 -> Point 60, HEIDI Value: 1.0000
Point 54 -> Point 74, HEIDI Value: 1.0000
Point 54 -> Point 79, HEIDI Value: 1.0000
Point 54 -> Point 80, HEIDI Value: 1.0000
Point 54 -> Point 116, HEIDI Value: 1.0000
Point 54 -> Point 117, HEIDI Value: 1.0000
Point 54 -> Point 143, HEIDI Value: 1.0000
Point 54 -> Point 146, HEIDI Value: 1.0000
Point 54 -> Point 192, HEIDI Value: 1.0000
Point 54 -> Point 196, HEIDI Value: 1.0000
Point 54 -> Point 224, HEIDI Value: 1.0000
Point 54 -> Point 274, HEIDI Value: 1.0000
Point 55 -> Point 1, HEIDI Value: 1.0000
Point 55 -> Point 35, HEIDI Value: 1.0000
Point 55 -> Point 65, HEIDI Value: 1.0000
Point 55 -> Point 67, HEIDI Value: 1.0000
Point 55 -> Point 98, HEIDI Value: 1.0000
Point 55 -> Point 102, HEIDI Value: 1.0000
Point 55 -> Point 137, HEIDI Value: 1.0000
Point 55 -> Point 150, HEIDI Value: 1.0000
Point 55 -> Point 155, HEIDI Value: 1.0000
Point 55 -> Point 165, HEIDI Value: 1.0000
Point 55 -> Point 166, HEIDI Value: 1.0000
Point 55 -> Point 175, HEIDI Value: 1.0000
Point 55 -> Point 179, HEIDI Value: 1.0000
Point 55 -> Point 187, HEIDI Value: 1.0000
Point 55 -> Point 197, HEIDI Value: 1.0000
Point 55 -> Point 242, HEIDI Value: 1.0000
Point 55 -> Point 268, HEIDI Value: 1.0000
Point 55 -> Point 285, HEIDI Value: 1.0000
Point 56 -> Point 5, HEIDI Value: 1.0000
Point 56 -> Point 34, HEIDI Value: 1.0000
Point 56 -> Point 40, HEIDI Value: 1.0000
Point 56 -> Point 49, HEIDI Value: 1.0000
Point 56 -> Point 70, HEIDI Value: 1.0000
Point 56 -> Point 91, HEIDI Value: 1.0000
Point 56 -> Point 109, HEIDI Value: 1.0000
Point 56 -> Point 110, HEIDI Value: 1.0000
Point 56 -> Point 115, HEIDI Value: 1.0000
Point 56 -> Point 170, HEIDI Value: 1.0000
Point 56 -> Point 174, HEIDI Value: 1.0000
Point 56 -> Point 239, HEIDI Value: 1.0000
Point 56 -> Point 247, HEIDI Value: 1.0000
Point 56 -> Point 255, HEIDI Value: 1.0000
Point 56 -> Point 258, HEIDI Value: 1.0000
Point 56 -> Point 260, HEIDI Value: 1.0000
Point 56 -> Point 261, HEIDI Value: 1.0000
Point 56 -> Point 269, HEIDI Value: 1.0000
Point 56 -> Point 289, HEIDI Value: 1.0000
Point 56 -> Point 292, HEIDI Value: 1.0000
Point 56 -> Point 299, HEIDI Value: 1.0000
Point 57 -> Point 37, HEIDI Value: 1.0000
Point 57 -> Point 77, HEIDI Value: 1.0000
Point 57 -> Point 109, HEIDI Value: 1.0000
Point 57 -> Point 112, HEIDI Value: 1.0000
Point 57 -> Point 146, HEIDI Value: 1.0000
Point 57 -> Point 210, HEIDI Value: 1.0000
Point 57 -> Point 214, HEIDI Value: 1.0000
Point 57 -> Point 215, HEIDI Value: 1.0000
